0,2,65,0,CLASS002,1.967,0,train,STATUS008,9,DL,1,LH,0,0,1,0,0,1,-999,-999
1,2,-999,8,CLASS002,0.515,0,other,STATUS007,11,DL,1,other,-999,-999,-999,-999,-999,1,-999,-999
1,85,52,70,CLASS002,0.4,1,recruit,STATUS007,16,DL,1,LH,0,16,43,0.372093023,277,15,30,15
1,4,56,8,CLASS002,0.077,0,leave,STATUS007,6,DL,1,ZH,0,11,25,0.44,44,2,2,0
1,14,60,10,CLASS002,0.019,0,recruit,STATUS005,21,DL,1,LH,0,2,3,0.666666667,19,3,-999,2
0,22,15,42,CLASS002,0.003,1,dispatch,STATUS008,6,DL,1,TY,1,69,145,0.475862069,2869,17,20,3
0,14,65,12,CLASS002,0.071,0,self,STATUS007,6,DL,1,GL,0,0,1,0,0,1,0,0
0,9,41,11,CLASS002,6.896,0,school,STATUS007,6,DL,1,GL,0,21,32,0.65625,399,3,-999,5
0,69,19,27,CLASS003,2.005,1,gov,STATUS006,15,DL,1,TY,2,46,127,0.362204724,172,36,2,3
0,80,65,68,CLASS002,0.877,1,center,STATUS008,6,DL,1,LH,0,0,1,0,0,10,6,1
1,7,78,17,CLASS002,0.079,0,other,STATUS008,4,DL,1,other,0,3,18,0.166666667,4,3,0,0
0,31,7,28,CLASS002,0.019,1,interior,STATUS007,6,DL,1,GL,0,102,167,0.610778443,2042,37,2,1
0,9,57,27,CLASS002,1.2,0,other,STATUS008,6,DL,1,other,0,1,1,1,1,3,4,0
1,2,57,8,CLASS002,0.093,0,other,STATUS008,2,DL,1,GL,0,2,2,1,7,1,2,0
0,10,51,15,CLASS002,0.112,0,other,STATUS006,6,DL,1,other,1,1,3,0.333333333,1,2,-999,4
0,1,-999,0,CLASS002,0.912,0,leave,STATUS007,6,DL,1,ZH,-999,-999,-999,-999,-999,1,-999,-999
0,1,-999,6,CLASS002,1.252,0,network,STATUS008,6,DL,1,TY,-999,-999,-999,-999,-999,1,-999,-999
0,1,-999,0,CLASS002,0.071,0,interior,STATUS008,6,DL,1,GL,-999,-999,-999,-999,-999,1,-999,-999
1,34,69,29,CLASS002,4.625,0,other,STATUS008,6,DL,1,LH,0,5,17,0.294117647,39,26,6,4
0,2,-999,13,CLASS002,0.186,1,dispatch,STATUS007,11,DL,1,LH,-999,-999,-999,-999,-999,1,-999,-999
1,10,-999,23,CLASS002,3.819,0,train,STATUS008,6,DL,1,LH,-999,-999,-999,-999,-999,5,4,1
0,6,-999,24,CLASS002,0.145,0,train,STATUS008,6,DL,1,LH,-999,-999,-999,-999,-999,2,0,1
0,3,22,8,CLASS002,0.019,0,interior,STATUS007,6,DL,1,LH,1,45,91,0.494505495,329,2,2,0
1,45,36,61,CLASS002,0.005,1,other,STATUS007,2,DL,1,GL,0,36,95,0.378947368,93,13,18,9
1,8,57,28,CLASS002,0.214,0,interior,STATUS008,1,DL,1,other,0,2,2,1,2,3,4,0
0,3,0,13,CLASS002,0.022,0,interior,STATUS008,12,DL,1,GL,0,20,40,0.5,510,10,-999,-999
0,1,64,0,CLASS002,4.715,0,center,STATUS008,6,DL,1,other,0,5,12,0.416666667,16,1,-999,-999
1,13,57,20,CLASS003,6.91,1,school,STATUS008,15,DL,1,GL,0,10,21,0.476190476,1117,2,0,1
1,16,63,28,CLASS002,0.178,0,train,STATUS007,18,DL,1,LH,0,3,6,0.5,532,4,2,0
1,33,76,31,CLASS002,0.079,0,center,STATUS006,18,IDL,0,other,0,3,16,0.1875,505,3,18,0
0,1,65,0,CLASS002,1.022,0,interior,STATUS007,6,DL,1,LH,0,1,3,0.333333333,4,1,-999,-999
0,1,34,6,CLASS003,7.732,0,transfer,STATUS007,11,DL,1,LH,2,4,15,0.266666667,3,1,-999,-999
0,36,75,36,CLASS002,0.079,1,train,STATUS007,6,DL,1,LH,0,1,7,0.142857143,1,6,6,17
0,19,60,23,CLASS002,2.658,0,center,STATUS006,14,DL,1,LH,0,2,3,0.666666667,3,4,10,2
0,34,19,20,CLASS002,0.115,1,leave,STATUS006,6,DL,1,GL,1,53,106,0.5,1155,12,6,1
0,1,41,0,CLASS002,3.211,0,train,STATUS008,11,DL,1,GL,1,8,21,0.380952381,12,1,-999,-999
0,2,60,7,CLASS004,8.726,0,school,STATUS008,19,DL,1,LH,0,2,3,0.666666667,7,1,-999,1
1,58,46,30,CLASS003,5.03,0,center,STATUS006,9,DL,1,ZH,0,29,123,0.235772358,626,10,6,2
0,21,56,27,CLASS002,0.173,0,recruit,STATUS008,5,DL,1,other,0,4,4,1,12,2,0,8
1,15,-999,34,CLASS002,0.233,0,network,STATUS008,2,DL,1,other,-999,-999,-999,-999,-999,2,14,0
0,3,-999,10,CLASS002,0.025,0,train,STATUS008,4,DL,1,GL,-999,-999,-999,-999,-999,1,-999,2
1,24,34,24,CLASS002,0.008,0,other,STATUS008,21,DL,1,GL,1,19,39,0.487179487,291,8,6,5
0,2,61,10,CLASS002,0.644,0,center,STATUS006,17,DL,1,other,0,1,2,0.5,1,1,2,0
1,6,20,11,CLASS002,0.23,1,gov,STATUS008,6,DL,1,TY,0,70,169,0.414201183,3590,15,-999,-999
0,1,45,6,CLASS002,0.819,0,train,STATUS008,8,DL,1,LH,0,20,39,0.512820513,2073,2,-999,-999
0,19,58,22,CLASS002,0.008,0,interior,STATUS006,6,DL,1,LH,0,4,5,0.8,7,2,2,0
0,3,61,6,CLASS002,1.907,0,train,STATUS008,9,DL,1,GL,0,1,2,0.5,1,2,-999,-999
1,2,57,13,CLASS002,0.208,0,other,STATUS008,6,DL,1,other,0,1,1,1,4,1,-999,-999
1,12,71,14,CLASS002,0.011,1,other,STATUS006,1,DL,1,other,0,0,2,0,0,2,4,2
0,48,66,32,CLASS002,0.025,0,train,STATUS007,14,IDL,0,LH,0,10,53,0.188679245,870,8,6,7
0,55,63,55,CLASS002,0.184,0,other,STATUS006,6,DL,1,GL,0,8,22,0.363636364,10,10,14,12
1,4,59,15,CLASS002,0.03,1,interior,STATUS006,6,DL,1,GL,0,3,4,0.75,3,1,2,0
1,1,61,8,CLASS002,0.192,0,other,STATUS008,4,DL,1,other,0,1,2,0.5,6,1,-999,-999
0,31,45,15,CLASS002,4.586,0,school,STATUS008,5,DL,1,TY,0,26,83,0.313253012,93,3,0,1
1,13,53,41,CLASS002,0.814,0,train,STATUS007,8,DL,1,GL,1,8,53,0.150943396,18,16,4,0
1,1,65,6,CLASS002,0.488,0,recruit,STATUS008,9,DL,1,other,0,0,1,0,0,1,-999,-999
0,24,38,28,CLASS002,0.049,0,train,STATUS008,11,DL,1,GL,1,22,68,0.323529412,1332,7,4,7
0,14,67,28,CLASS002,0.97,1,recommend,STATUS007,16,DL,1,LH,0,7,25,0.28,140,7,4,1
1,2,-999,6,CLASS002,0.041,0,other,STATUS008,6,DL,1,GL,-999,-999,-999,-999,-999,1,-999,-999
0,3,-999,13,CLASS002,0.441,0,other,STATUS008,4,DL,1,other,-999,-999,-999,-999,-999,1,-999,-999
0,2,65,7,CLASS002,0.699,0,center,STATUS006,6,DL,1,LH,0,0,1,0,0,1,-999,1
0,27,35,23,CLASS002,0.011,1,dispatch,STATUS006,20,DL,1,GL,1,13,21,0.619047619,32,2,2,8
0,34,41,20,CLASS002,0.849,0,interior,STATUS007,18,IDL,0,GL,1,8,15,0.533333333,14,6,2,1
0,31,59,20,CLASS002,0.156,0,train,STATUS006,6,DL,1,LH,0,11,33,0.333333333,39,3,0,0
0,2,46,14,CLASS003,4.025,0,self,STATUS006,20,DL,1,GL,1,10,38,0.263157895,464,2,-999,1
0,1,56,6,CLASS002,0.8,0,train,STATUS006,11,DL,1,GL,0,14,45,0.311111111,196,6,-999,-999
1,9,-999,17,CLASS002,0.518,1,interior,STATUS006,6,DL,1,TY,-999,-999,-999,-999,-999,2,2,2
0,5,60,11,CLASS002,0.005,0,interior,STATUS008,6,DL,1,GL,0,2,3,0.666666667,3,1,-999,3
0,33,-999,15,CLASS002,2.044,0,other,STATUS008,6,DL,1,other,-999,-999,-999,-999,-999,1,2,1
1,16,55,11,CLASS002,0.562,1,interior,STATUS008,6,DL,1,GL,0,9,16,0.5625,779,5,2,1
0,14,68,23,CLASS002,0.011,0,center,STATUS008,4,DL,1,ZH,0,7,27,0.259259259,41,7,0,3
0,3,48,8,CLASS002,0.014,0,interior,STATUS007,12,DL,1,GL,1,11,51,0.215686275,19,5,-999,2
0,3,58,13,CLASS002,0.666,0,train,STATUS006,11,DL,1,LH,0,4,5,0.8,13,1,2,0
1,6,81,13,CLASS002,0.455,0,train,STATUS008,4,DL,1,LH,0,0,5,0,0,2,-999,-999
0,1,57,6,CLASS002,0.625,0,recommend,STATUS008,11,DL,1,GL,0,1,1,1,1,1,-999,-999
0,4,-999,15,CLASS004,4.981,0,train,STATUS008,6,DL,1,LH,-999,-999,-999,-999,-999,1,0,1
0,3,47,6,CLASS002,1.773,0,other,STATUS007,4,DL,1,other,1,3,9,0.333333333,11,1,-999,-999
1,2,-999,12,CLASS002,0.819,0,society,STATUS008,9,DL,1,TY,-999,-999,-999,-999,-999,2,0,0
0,21,68,14,CLASS003,2.178,0,other,STATUS006,6,DL,1,other,0,10,67,0.149253731,51,8,2,1
0,2,-999,8,CLASS002,0.09,0,interior,STATUS008,13,DL,1,LH,-999,-999,-999,-999,-999,1,2,0
1,31,71,50,CLASS002,1.814,0,interior,STATUS006,6,DL,1,GL,0,0,2,0,0,6,12,4
1,3,23,17,CLASS002,0.06,0,gov,STATUS007,6,DL,1,TY,1,39,71,0.549295775,152,4,0,0
1,1,65,6,CLASS002,1.301,0,train,STATUS006,6,DL,1,LH,0,0,1,0,0,1,-999,-999
0,45,13,33,CLASS002,0.036,1,center,STATUS006,9,DL,1,ZH,1,232,673,0.344725111,420,6,4,12
0,1,-999,0,CLASS002,0.353,0,talent,STATUS007,18,DL,1,other,-999,-999,-999,-999,-999,1,-999,-999
1,14,51,17,CLASS004,8.696,0,transfer,STATUS007,6,DL,1,LH,0,16,38,0.421052632,155,5,0,0
0,1,50,6,CLASS002,0.14,0,recruit,STATUS008,8,DL,1,other,1,1,5,0.2,4,1,-999,-999
0,1,63,0,CLASS002,1.789,0,interior,STATUS008,6,DL,1,GL,0,5,11,0.454545455,12,1,-999,-999
1,24,57,37,CLASS002,0.721,0,interior,STATUS008,12,DL,1,other,0,17,81,0.209876543,245,7,4,1
1,61,62,34,CLASS002,0.068,1,gov,STATUS008,6,DL,1,TY,0,7,17,0.411764706,13,10,6,15
0,31,77,32,CLASS002,0.027,1,other,STATUS007,1,DL,1,LH,0,4,23,0.173913043,125,8,10,14
0,3,75,29,CLASS002,3.622,0,recruit,STATUS007,16,DL,1,LH,0,0,3,0,0,2,0,0
0,1,50,0,CLASS002,0.4,0,dispatch,STATUS008,6,DL,1,GL,1,1,4,0.25,0,1,-999,-999
0,7,65,12,CLASS002,1.759,0,interior,STATUS008,6,DL,1,GL,0,3,7,0.428571429,39,1,0,0
0,2,52,8,CLASS002,0.063,1,leave,STATUS008,6,DL,1,ZH,0,13,26,0.5,39,11,-999,-999
0,4,57,9,CLASS002,0.036,0,interior,STATUS008,6,DL,1,ZH,0,1,1,1,1,2,2,1
0,27,37,18,CLASS002,0.616,0,society,STATUS008,11,DL,1,TY,1,12,16,0.75,13,3,0,1
0,56,36,55,CLASS002,0.027,0,recommend,STATUS006,17,DL,1,GL,1,18,46,0.391304348,19,8,26,6
1,1,52,6,CLASS002,0.025,0,society,STATUS008,2,DL,1,TY,1,1,2,0.5,3,1,-999,-999
1,17,57,9,CLASS002,1.195,0,center,STATUS008,6,DL,1,other,0,1,1,1,1,2,-999,1
0,9,57,17,CLASS002,9.901,1,train,STATUS006,11,DL,1,LH,0,2,2,1,4,3,6,0
1,43,0,21,CLASS006,10.784,1,transfer,STATUS007,21,DL,1,other,1,315,586,0.537542662,3313,29,6,2
0,3,63,9,CLASS002,1.085,0,self,STATUS007,20,DL,1,LH,0,9,30,0.3,222,2,2,1
1,6,43,16,CLASS004,10.995,1,school,STATUS007,19,DL,1,ZH,0,24,56,0.428571429,428,5,2,1
0,5,65,12,CLASS002,2.893,0,train,STATUS008,11,DL,1,LH,0,0,1,0,0,2,-999,1
1,2,60,12,CLASS002,1.707,0,interior,STATUS008,6,DL,1,ZH,0,2,3,0.666666667,4,2,0,0
0,1,65,0,CLASS002,0.803,0,interior,STATUS008,6,DL,1,ZH,0,1,3,0.333333333,2,1,-999,-999
1,2,-999,14,CLASS002,0.17,0,self,STATUS007,12,DL,1,LH,-999,-999,-999,-999,-999,1,-999,1
0,1,65,0,CLASS002,2.038,0,gov,STATUS008,6,DL,1,ZH,0,0,1,0,0,1,-999,-999
1,1,65,0,CLASS002,0.033,0,self,STATUS008,6,DL,1,GL,0,0,1,0,0,1,-999,-999
0,3,75,32,CLASS002,0.052,0,center,STATUS008,4,DL,1,ZH,0,2,10,0.2,2,1,0,0
0,37,42,24,CLASS002,0.132,1,interior,STATUS006,6,DL,1,GL,0,16,18,0.888888889,135,2,0,2
0,27,-999,16,CLASS002,0.036,0,interior,STATUS008,6,DL,1,GL,-999,-999,-999,-999,-999,1,-999,8
0,23,14,30,CLASS002,0.189,0,train,STATUS006,18,DL,1,LH,1,98,313,0.313099042,252,16,6,5
0,9,17,18,CLASS002,0.721,0,train,STATUS006,8,DL,1,GL,2,40,75,0.533333333,309,12,0,1
1,7,44,26,CLASS002,0.003,0,center,STATUS007,1,DL,1,other,0,23,53,0.433962264,1305,6,0,0
0,11,37,26,CLASS002,0.425,0,train,STATUS007,14,IDL,0,LH,1,21,58,0.362068966,136,4,10,2
0,32,75,10,CLASS002,1.241,0,transfer,STATUS008,9,DL,1,GL,0,0,3,0,0,1,-999,2
0,11,49,13,CLASS002,0.101,0,train,STATUS007,13,DL,1,LH,1,4,4,1,10,1,-999,2
0,43,31,23,CLASS002,0.227,0,interior,STATUS008,6,DL,1,TY,1,27,60,0.45,497,4,0,0
0,46,43,29,CLASS004,8.734,0,transfer,STATUS007,8,DL,1,LH,1,13,44,0.295454545,204,11,8,1
1,5,52,9,CLASS002,0.227,0,network,STATUS006,11,DL,1,other,1,2,2,1,11,1,-999,3
1,29,18,27,CLASS002,3.707,1,school,STATUS008,17,DL,1,TY,2,46,107,0.429906542,68,24,4,12
0,9,40,12,CLASS002,0.093,0,interior,STATUS006,13,DL,1,LH,1,10,23,0.434782609,509,3,4,2
1,28,25,20,CLASS006,6.904,0,other,STATUS004,21,DL,1,GL,0,57,134,0.425373134,4675,14,4,3
1,4,5,15,CLASS002,0.03,0,interior,STATUS008,6,DL,1,GL,5,165,298,0.553691275,300,5,-999,2
0,28,55,43,CLASS002,0.685,0,center,STATUS007,6,DL,1,other,0,13,34,0.382352941,125,10,18,3
0,3,-999,7,CLASS002,0.532,0,center,STATUS008,6,DL,1,other,-999,-999,-999,-999,-999,1,-999,1
0,3,65,14,CLASS002,0.216,0,train,STATUS008,14,IDL,0,LH,0,0,1,0,0,1,2,0
0,12,43,15,CLASS005,11.91,0,transfer,STATUS007,21,DL,1,other,1,7,12,0.583333333,16,1,4,0
0,4,-999,15,CLASS002,0.822,0,recommend,STATUS008,6,DL,1,GL,-999,-999,-999,-999,-999,1,2,0
0,1,71,6,CLASS002,0.003,0,other,STATUS008,4,DL,1,other,0,1,5,0.2,1,1,-999,-999
0,25,57,37,CLASS002,6.301,0,train,STATUS008,8,DL,1,LH,0,3,3,1,3,6,22,2
1,1,-999,6,CLASS002,0.4,0,other,STATUS008,18,DL,1,TY,-999,-999,-999,-999,-999,1,-999,-999
0,34,67,19,CLASS002,0.942,1,interior,STATUS007,12,DL,1,LH,0,7,26,0.269230769,858,5,0,0
0,1,57,0,CLASS002,1.959,0,gov,STATUS007,6,DL,1,ZH,0,1,1,1,5,1,-999,-999
0,5,71,6,CLASS002,0.781,0,leave,STATUS008,6,DL,1,ZH,0,0,2,0,0,3,-999,-999
0,1,-999,0,CLASS002,0.219,0,center,STATUS008,6,DL,1,other,-999,-999,-999,-999,-999,1,-999,-999
0,1,63,6,CLASS007,11.964,0,transfer,STATUS003,21,IDL,0,GL,0,2,4,0.5,35,1,-999,-999
1,1,-999,6,CLASS002,0.219,0,other,STATUS008,4,DL,1,other,-999,-999,-999,-999,-999,1,-999,-999
1,1,-999,0,CLASS002,0.038,0,interior,STATUS007,6,DL,1,ZH,-999,-999,-999,-999,-999,1,-999,-999
0,27,67,25,CLASS003,7.633,1,school,STATUS007,15,DL,1,GL,0,6,19,0.315789474,88,7,12,0
0,3,57,12,CLASS002,0.866,0,transfer,STATUS007,17,DL,1,LH,0,1,1,1,2,1,0,0
1,6,-999,17,CLASS002,0.027,0,society,STATUS008,4,DL,1,TY,-999,-999,-999,-999,-999,3,2,0
1,81,23,46,CLASS002,0.403,1,leave,STATUS008,17,DL,1,TY,0,62,150,0.413333333,558,16,18,3
0,1,-999,6,CLASS002,1.036,0,train,STATUS008,9,DL,1,GL,-999,-999,-999,-999,-999,1,-999,-999
0,1,68,0,CLASS002,0.011,1,interior,STATUS008,6,DL,1,ZH,0,1,4,0.25,4,2,-999,-999
0,37,29,44,CLASS002,0.041,1,center,STATUS008,9,DL,1,ZH,0,50,125,0.4,576,8,2,11
1,2,42,8,CLASS002,0,0,recruit,STATUS005,21,DL,1,LH,1,7,15,0.466666667,37,2,2,0
0,1,61,6,CLASS002,0.164,0,interior,STATUS007,6,DL,1,GL,0,7,15,0.466666667,45,7,-999,-999
1,3,65,7,CLASS002,1.836,0,interior,STATUS008,17,DL,1,LH,0,1,3,0.333333333,2,1,-999,1
0,36,52,42,CLASS002,0.121,1,interior,STATUS008,6,DL,1,LH,0,15,37,0.405405405,1780,11,4,13
1,25,23,15,CLASS002,0.038,1,interior,STATUS008,6,DL,1,GL,1,37,65,0.569230769,1196,12,-999,4
1,172,77,77,CLASS004,8.277,1,train,STATUS006,9,DL,1,GL,0,5,35,0.142857143,33,23,30,4
0,41,8,34,CLASS002,0.186,1,recruit,STATUS007,16,DL,1,LH,3,92,210,0.438095238,575,12,2,4
1,29,24,18,CLASS002,0.036,1,train,STATUS004,11,DL,1,LH,0,69,227,0.303964758,1423,21,-999,5
0,8,55,17,CLASS002,0.321,0,train,STATUS008,9,DL,1,LH,0,11,22,0.5,61,5,0,3
1,11,31,14,CLASS004,8.268,0,transfer,STATUS007,18,DL,1,LH,1,21,36,0.583333333,969,4,2,1
0,7,27,14,CLASS002,0.203,1,recruit,STATUS007,18,DL,1,LH,1,42,113,0.371681416,1172,15,-999,1
1,4,65,15,CLASS002,0.016,0,other,STATUS007,1,DL,1,LH,0,1,3,0.333333333,1,2,2,1
0,36,49,44,CLASS006,10.619,1,transfer,STATUS006,21,DL,1,LH,1,2,7,0.285714286,1,5,8,10
1,7,71,15,CLASS002,0.222,0,center,STATUS006,6,DL,1,other,0,2,8,0.25,10,6,2,2
0,2,9,15,CLASS002,0.249,1,dispatch,STATUS008,6,DL,1,GL,2,98,234,0.418803419,154,25,2,0
0,71,15,41,CLASS002,2.86,1,network,STATUS008,5,DL,1,other,1,65,128,0.5078125,387,40,2,5
0,13,71,32,CLASS002,0.022,0,network,STATUS008,9,DL,1,other,0,0,2,0,0,2,0,0
0,3,50,12,CLASS002,3.682,0,interior,STATUS008,6,DL,1,GL,0,10,12,0.833333333,18,1,0,0
0,6,-999,14,CLASS002,0.175,0,interior,STATUS007,6,DL,1,GL,-999,-999,-999,-999,-999,2,4,2
1,5,-999,17,CLASS002,0.008,1,society,STATUS008,5,DL,1,TY,-999,-999,-999,-999,-999,1,0,0
0,1,57,0,CLASS002,0.888,0,leave,STATUS007,6,DL,1,ZH,0,1,1,1,1,1,-999,-999
0,1,-999,0,CLASS002,1.216,0,train,STATUS008,9,DL,1,LH,-999,-999,-999,-999,-999,1,-999,-999
0,10,36,15,CLASS002,1.186,1,center,STATUS008,6,DL,1,LH,1,34,159,0.213836478,920,8,2,2
1,34,61,24,CLASS002,0.115,0,recruit,STATUS008,8,DL,1,other,0,3,5,0.6,25,5,4,7
0,1,65,8,CLASS002,0.022,1,interior,STATUS008,6,DL,1,GL,0,0,1,0,0,1,-999,-999
0,6,68,9,CLASS002,0.225,0,gov,STATUS007,14,IDL,0,TY,0,11,85,0.129411765,163,5,-999,1
0,5,64,21,CLASS003,11.225,0,train,STATUS006,9,DL,1,LH,0,8,25,0.32,252,2,2,0
0,6,41,13,CLASS002,0.063,0,recommend,STATUS007,11,DL,1,GL,0,29,77,0.376623377,732,9,2,0
0,2,61,7,CLASS002,1.997,0,self,STATUS007,13,DL,1,LH,0,1,2,0.5,1,1,-999,1
0,38,38,32,CLASS002,2.088,1,society,STATUS008,9,DL,1,TY,0,33,81,0.407407407,1194,16,4,9
1,12,71,13,CLASS002,0.033,1,recommend,STATUS008,9,DL,1,GL,0,1,5,0.2,2,1,-999,-999
0,4,65,19,CLASS002,0.099,0,self,STATUS006,6,DL,1,GL,0,0,1,0,0,1,2,0
0,45,13,26,CLASS002,0.501,1,center,STATUS006,11,DL,1,ZH,1,121,356,0.33988764,621,35,6,7
0,10,56,16,CLASS002,1.189,0,network,STATUS007,12,DL,1,other,0,4,4,1,40,2,-999,5
0,13,29,20,CLASS002,0.041,0,interior,STATUS006,6,DL,1,GL,1,29,58,0.5,485,3,2,1
0,8,61,23,CLASS004,10.836,0,train,STATUS007,9,DL,1,LH,0,3,5,0.6,7,3,2,1
0,41,46,29,CLASS002,2.132,0,self,STATUS007,6,DL,1,GL,0,31,160,0.19375,53,8,2,5
0,11,59,17,CLASS007,3.068,0,leave,STATUS004,21,DL,1,LH,0,8,17,0.470588235,33,1,4,1
1,2,-999,12,CLASS002,0.104,0,interior,STATUS008,6,DL,1,ZH,-999,-999,-999,-999,-999,1,0,0
1,39,19,52,CLASS003,4.715,0,network,STATUS006,6,DL,1,TY,1,53,105,0.504761905,100,21,4,5
1,1,71,8,CLASS003,3.655,0,train,STATUS008,17,DL,1,GL,0,0,2,0,0,2,-999,-999
0,1,-999,0,CLASS002,0.047,0,network,STATUS007,1,DL,1,other,-999,-999,-999,-999,-999,1,-999,-999
0,1,61,6,CLASS002,0.014,0,other,STATUS008,4,DL,1,other,0,1,2,0.5,2,1,-999,-999
0,6,43,13,CLASS002,0.055,0,recommend,STATUS006,11,DL,1,GL,1,7,12,0.583333333,22,3,4,1
0,25,54,18,CLASS002,0.011,1,interior,STATUS007,12,DL,1,GL,0,9,13,0.692307692,29,1,0,1
0,5,61,6,CLASS002,0.2,0,train,STATUS006,9,DL,1,LH,0,1,2,0.5,1,1,-999,-999
0,140,34,74,CLASS002,0.052,1,interior,STATUS007,6,DL,1,GL,0,41,113,0.362831858,1519,40,22,18
0,4,-999,9,CLASS002,0.186,0,self,STATUS008,6,DL,1,LH,-999,-999,-999,-999,-999,1,2,1
1,40,74,32,CLASS002,2.658,0,center,STATUS008,5,DL,1,ZH,0,7,52,0.134615385,10,9,0,10
0,5,49,22,CLASS002,0.052,1,interior,STATUS007,6,DL,1,ZH,0,19,51,0.37254902,42,3,2,1
1,15,51,16,CLASS002,0.011,0,interior,STATUS006,6,DL,1,ZH,1,1,3,0.333333333,3,4,2,3
0,3,57,12,CLASS002,0.079,0,gov,STATUS008,6,DL,1,TY,0,1,1,1,3,1,4,0
0,5,32,15,CLASS002,0.238,0,center,STATUS007,17,DL,1,other,0,33,52,0.634615385,95,1,2,2
1,2,65,8,CLASS002,0.022,0,other,STATUS008,6,DL,1,LH,0,0,1,0,0,2,-999,-999
0,18,68,15,CLASS002,0.06,0,interior,STATUS006,6,DL,1,GL,0,7,28,0.25,13,3,-999,2
1,24,-999,53,CLASS002,0.178,0,other,STATUS008,6,DL,1,LH,-999,-999,-999,-999,-999,2,22,0
0,1,57,0,CLASS002,0.06,0,center,STATUS007,6,DL,1,other,0,1,1,1,1,1,-999,-999
1,11,68,14,CLASS002,0.203,0,interior,STATUS008,6,DL,1,LH,0,1,4,0.25,1,3,2,0
0,2,-999,10,CLASS002,0.063,0,interior,STATUS008,19,DL,1,LH,-999,-999,-999,-999,-999,1,2,0
0,11,60,16,CLASS002,0.014,0,interior,STATUS008,12,DL,1,GL,0,2,3,0.666666667,2,1,2,6
1,17,27,13,CLASS002,0.003,1,interior,STATUS005,6,DL,1,LH,0,48,94,0.510638298,978,10,2,0
1,13,-999,23,CLASS002,0.044,0,network,STATUS006,11,DL,1,GL,-999,-999,-999,-999,-999,1,12,3
0,3,-999,7,CLASS003,8.51,0,other,STATUS008,4,DL,1,LH,-999,-999,-999,-999,-999,2,-999,1
0,2,61,8,CLASS002,0.03,0,train,STATUS004,17,DL,1,GL,0,3,5,0.6,19,2,2,0
0,4,-999,15,CLASS002,0.052,0,society,STATUS008,9,DL,1,TY,-999,-999,-999,-999,-999,2,0,0
0,16,54,34,CLASS002,0.197,0,train,STATUS008,9,DL,1,LH,0,14,36,0.388888889,357,4,4,1
0,1,65,0,CLASS002,0.189,0,other,STATUS008,4,DL,1,other,0,0,1,0,0,2,-999,-999
0,3,65,6,CLASS002,0.682,0,interior,STATUS007,6,DL,1,ZH,0,0,1,0,0,1,-999,-999
0,6,61,25,CLASS002,0.027,0,interior,STATUS008,6,DL,1,GL,0,1,2,0.5,1,1,0,0
0,2,57,6,CLASS002,0.068,0,train,STATUS008,11,DL,1,GL,0,2,2,1,2,1,-999,-999
0,24,65,26,CLASS002,0.699,0,other,STATUS008,4,DL,1,other,0,2,5,0.4,5,3,0,3
0,24,65,27,CLASS002,0.975,0,center,STATUS007,4,DL,1,ZH,0,0,1,0,0,3,2,5
1,14,63,27,CLASS002,0.082,0,network,STATUS007,1,DL,1,other,0,2,4,0.5,4,4,10,4
0,22,65,35,CLASS002,0.027,0,train,STATUS008,11,DL,1,GL,0,1,3,0.333333333,1,5,22,2
0,13,-999,30,CLASS002,0.052,0,center,STATUS007,9,DL,1,ZH,-999,-999,-999,-999,-999,1,2,1
1,9,57,14,CLASS002,1.732,1,recruit,STATUS007,8,DL,1,LH,0,13,38,0.342105263,46,4,2,4
0,41,-999,41,CLASS002,1.641,0,train,STATUS008,9,DL,1,GL,-999,-999,-999,-999,-999,1,12,1
1,36,71,47,CLASS003,4.077,0,other,STATUS007,18,DL,1,LH,0,0,2,0,0,6,4,2
0,68,58,53,CLASS002,5.742,1,self,STATUS008,6,DL,1,GL,0,14,50,0.28,1604,12,20,8
0,1,61,6,CLASS003,3.605,0,school,STATUS008,5,DL,1,TY,0,1,2,0.5,3,1,-999,-999
0,13,59,19,CLASS002,0.036,0,center,STATUS006,4,DL,1,ZH,0,3,4,0.75,24,4,2,6
0,19,59,38,CLASS002,0.019,0,interior,STATUS006,6,DL,1,ZH,0,6,10,0.6,18,5,16,2
0,82,29,62,CLASS002,0.132,1,interior,STATUS006,12,DL,1,GL,1,40,121,0.330578512,984,13,12,25
0,15,77,32,CLASS002,0.595,0,center,STATUS006,6,DL,1,other,0,2,12,0.166666667,3,2,14,1
0,9,-999,18,CLASS002,4.047,0,gov,STATUS007,6,DL,1,ZH,-999,-999,-999,-999,-999,1,0,0
1,6,71,18,CLASS002,0.658,0,leave,STATUS007,6,DL,1,TY,0,1,5,0.2,1,3,6,0
0,14,73,25,CLASS002,0.11,1,leave,STATUS006,7,DL,1,ZH,0,1,6,0.166666667,1,4,4,4
0,1,63,0,CLASS003,5.647,0,interior,STATUS006,6,DL,1,GL,0,2,4,0.5,3,1,-999,-999
0,1,65,0,CLASS002,0.121,0,other,STATUS008,4,DL,1,other,0,0,1,0,0,1,-999,-999
0,2,65,12,CLASS002,0,0,recruit,STATUS005,21,DL,1,LH,0,0,1,0,0,1,0,0
1,22,30,37,CLASS002,0.022,1,interior,STATUS007,21,DL,1,GL,1,42,156,0.269230769,576,10,10,5
